HSK_Vocab_ID	HSK_Vocab_Level	HSK_Vocab_Pinyin	HSK_Vocab	HSK_Vocab_Sentance
1807	3	píbāo	皮包	谁把我的皮包拿走了？
1808	3	píjiǔ	啤酒	少喝点啤酒!
1809	3	piàojià	票价	公车票价多少钱？
1810	3	píngjià	评价	我对她的评价很好。
1811	3	píngguǒ	苹果	几只苹果？
1812	3	pò	破	哇！打破了！
1813	3	pòhuài	破坏	我认为考试破坏教育。
1814	3	pǔbiàn	普遍	日本人普遍很内敛。
1815	3	pǔjí	普及	英语已经普及全国。
1816	3	qī	期	下星期见.
1817	3	qí	齐	大家齐了。
1818	3	qícì	其次	我们先讨论预算，其次再看计划。
1819	3	qíshí	其实	其实，我也想去。
1820	3	qíguài	奇怪	奇怪。
1821	3	qìhòu	气候	气候在变化。
1822	3	qiānwàn	千万	千万不要!
1823	3	qiánhòu	前后	汤姆把衣服前后穿反了。
1824	3	qiánjìn	前进	前进
1825	3	qiánmiàn	前面	请到前面来。
1826	3	qiánwǎng	前往	我不想独自前往。
1827	3	qiáng	强	弱肉强食。
1828	3	qiángdà	强大	这使我们更强大。
1829	3	qiángdiào	强调	这个论点值得强调。
1830	3	qiángliè	强烈	我强烈反对妥协
1831	3	qiáo	桥	过河拆桥。
1832	3	qiǎo	巧	熟能生巧。
1833	3	qīn	亲	亲吧。
1834	3	qīnqiè	亲切	他非常亲切。
1835	3	qīnrén	亲人	你在波兰有亲人朋友吗？
1836	3	qīnzì	亲自	你亲自去嘛！
1837	3	qínggǎn	情感	为什么你要试图隐藏自己的情感？
1838	3	qíngkuàng	情况	这要看情况。
1839	3	qǐngjiào	请教	请教专家吧。
1840	3	qìngzhù	庆祝	汤姆不庆祝圣诞。
1841	3	qiúmí	球迷	你不是个棒球迷吗？
1842	3	qū	区	郊区很安静......
1843	3	qūbié	区别	区别是什么?
1844	3	qǔxiāo	取消	航班取消了
1845	3	qùshì	去世	54岁去世。
1846	3	quánchǎng	全场	他全家都在农场工作。
1847	3	quánmiàn	全面	全面罢工瘫痪了整个国家。
1848	3	quánqiú	全球	英语是一门全球性的语言。
1849	3	quē	缺	缺什么？
1850	3	quēdiǎn	缺点	每个人都有缺点。
1851	3	quēshǎo	缺少	此刻我缺少现金。
1852	3	quèbǎo	确保	确保汤姆安全。
1853	3	quèdìng	确定	你确定？
1854	3	quèshí	确实	确实划算吗？
1855	3	qúnzi	裙子	这裙子很衬你。
1856	3	qún	群	群鸟南翔。
1857	3	rè'ài	热爱	汤姆热爱花卉。
1858	3	rèliè	热烈	我受到了热烈欢迎。
1859	3	réncái	人才	逆境出人才。
1860	3	réngōng	人工	AI 代表人工智能。
1861	3	rénlèi	人类	他们是人类。
1862	3	rénmín	人民	他受人民的爱戴。
1863	3	rénmínbì	人民币	这件衣服的价格是100人民币。
1864	3	rénqún	人群	约翰穿越人群。
1865	3	rénshēng	人生	这就是人生！
1866	3	rényuán	人员	销售人员坚持到底
1867	3	rènchū	认出	她好像没认出我。
1868	3	rènde	认得	你认得它吗？
1869	3	rènkě	认可	我不认可他的行为。
1870	3	rèn	任	我信任他。
1871	3	rèn	任	我信任他。
1872	3	rènhé	任何	按任何键。
1873	3	rènwu	任务	任务完成。
1874	3	réng	仍	我仍然忙碌。
1875	3	réngrán	仍然	我仍然忙碌。
1876	3	rìcháng	日常	日常用品变得愈加贵了。
1877	3	róngyì	容易	说得容易。
1878	3	rúhé	如何	如何？
1879	3	sànbù	散步	他去散步了。
1880	3	shāfā	沙发	就在沙发上。
1881	3	shāzi	沙子	我吃了沙子。
1882	3	shāng	伤	悲伤！
1883	3	shāngxīn	伤心	别伤心。
1884	3	shāngpǐn	商品	该商品已售罄。
1885	3	shāngyè	商业	他仍是个商业新手。
1886	3	shànglái	上来	好，马上来！
1887	3	shàngmiàn	上面	不要坐在上面。
1888	3	shàngqù	上去	搬上去。
1889	3	shàngshēng	上升	水位上升了。
1890	3	shàngyī	上衣	他穿着一件蓝色上衣。
1891	3	shèbèi	设备	远离电器设备。
1892	3	shèjì	设计	这份设计很蠢。
1893	3	shèlì	设立	公司设立了新部门。
1894	3	shèhuì	社会	社会在变化。
1895	3	shēnfènzhèng	身份证	身份证你带来吗？
1896	3	shēn	深	多深？
1897	3	shēnkè	深刻	您使我印象深刻。
1898	3	shēnrù	深入	我没深入细节。
1899	3	shēng	升	他升职了。
1900	3	shēng	生	生日快乐！
1901	3	shēngchǎn	生产	这公司生产什么？
1902	3	shēngcún	生存	没有水，我们无法生存。
1903	3	shēngdòng	生动	狐狸是野生动物。
1904	3	shēngmìng	生命	我爱生命。
1905	3	shēngyi	生意	生意怎么样？
1906	3	shēngzhǎng	生长	他在哪里出生长大？
1907	3	shēngmíng	声明	她承认我的声明是真实的。
1908	3	shèng	胜	行胜于言。
1909	3	shènglì	胜利	汤姆胜利了。
1910	3	shīqù	失去	我要失去什么？
1911	3	shítou	石头	这是什么石头？
1912	3	shíyóu	石油	该国盛产石油。
1913	3	shí	时	要守时！
1914	3	shídài	时代	时代在变化。
1915	3	shíkè	时刻	这是一个伟大的时刻。
1916	3	shíjìshàng	实际上	实际上我错了。
1917	3	shílì	实力	不要低估自己的实力。
1918	3	shíxíng	实行	我们实行了那个计划。
1919	3	shíyàn	实验	实验失败了。
1920	3	shíyànshì	实验室	实验室里的空调坏了。
1921	3	shípǐn	食品	注意你们的食品。
1922	3	shǐ	使	她是天使。
1923	3	shǐzhōng	始终	她始终没致电给我。
1924	3	shìjì	世纪	他生于19世纪。
1925	3	shìjiè	世界	你好，世界！
1926	3	shìjièbēi	世界杯	世界杯 11 号就要开始了。
1927	3	shìchǎng	市场	市场很大。
1928	3	shìgù	事故	事故发生。
1929	3	shìjiàn	事件	这只是偶发事件。
1930	3	shìshí	事实	这是事实。
1931	3	shìshíshang	事实上	事实上，她撒慌了。
1932	3	shìyè	事业	新年！新事业！
1933	3	shìtí	试题	我试图改变话题。
1934	3	shìyàn	试验	这次核试验成功了。
1935	3	shìhé	适合	这很适合我。
1936	3	shìyìng	适应	他适应了新的生活。
1937	3	shìyòng	适用	这个规则对你也适用。
1938	3	shì	室	浴室在哪里？
1939	3	shōufèi	收费	我们建议提高收费。
1940	3	shōukàn	收看	我每天收看新闻节目。
1941	3	shōutīng	收听	我从收音机听到它。
1942	3	shōuyīnjī	收音机	请打开收音机
1943	3	shǒuxù	手续	手续费是多少？
1944	3	shǒuzhǐ	手指	不能用手指人。
1945	3	shǒudū	首都	我住在首都。
1946	3	shǒuxiān	首先	首先，这太贵了。
1947	3	shòu	受	我受够了！
1948	3	shòushāng	受伤	会受伤哟。
1949	3	shūjià	书架	书架上都是书。
1950	3	shū	输	我不会输！
1951	3	shūrù	输入	汤姆输入密码。
1952	3	shúrén	熟人	我们是熟人吗？
1953	3	shǔ	属	我隶属棒球队。
1954	3	shǔyú	属于	它属于我兄弟。
1955	3	shù	束	何时结束？
1956	3	shùliàng	数量	但是，数量不对。
1957	3	shuāng	双	一箭双雕。
1958	3	shuāngfāng	双方	双方本周举行会谈。
1959	3	sīxiǎng	思想	我试试思想。
1960	3	sǐ	死	死！
1961	3	sùdù	速度	有速度限制吗?
1962	3	suí	随	随便！
1963	3	suǒ	所	有厕所吗？
1964	3	suǒzhǎng	所长	他是研究所的所长。
1965	3	tái	台	去露台。
1966	3	tán	谈	她很健谈。
1967	3	tánhuà	谈话	女性爱谈话。
1968	3	tánpàn	谈判	谈判中止了。
1969	3	tāng	汤	喝汤。
1970	3	táng	糖	有没有糖？
1971	3	tèsè	特色	这里的特色菜是什么？
1972	3	tíqián	提前	请提前一周预约。
1973	3	tíwèn	提问	提问！
1974	3	tímù	题目	我认为我们该换个题目。
1975	3	tǐhuì	体会	没人体会我的感受。
1976	3	tǐxiàn	体现	体现了 彼此间 深厚的 感情.
1977	3	tǐyàn	体验	这是奇妙的体验。
1978	3	tiānkōng	天空	天空很清朗。
1979	3	tián	甜	先苦后甜。
1980	3	tiáo	调	众口难调。
1981	3	tiáozhěng	调整	我们需要调整计划。
1982	3	tiào	跳	跳！
1983	3	tiàogāo	跳高	您能跳多高？
1984	3	tiàowǔ	跳舞	Aoi在跳舞。
1985	3	tiàoyuǎn	跳远	看看你能跳多远。
1986	3	tiě	铁	打铁趁热。
1987	3	tiělù	铁路	铁路与公路平行。
1988	3	tīnglì	听力	我爷爷的听力不太好。
1989	3	tīngzhòng	听众	我们有很多听众。
1990	3	tíngzhǐ	停止	停止！
1991	3	tōngcháng	通常	你通常几点起床？
1992	3	tōngxìn	通信	手机是常用的通信工具。
1993	3	tóngyì	同意	同意。
1994	3	tòng	痛	痛！
1995	3	tòngkǔ	痛苦	热情会产生痛苦。
1996	3	tóu	头	回头看！
1997	3	tóunǎo	头脑	头脑的结构很复杂。
1998	3	tūchū	突出	我门牙突出。
1999	3	tūrán	突然	他突然死了。
2000	3	tú	图	他看着图。
2001	3	túhuà	图画	你买了多少张图画?
2002	3	tǔ	土	粪土！
2003	3	tuán	团	你有团子吗？
2004	3	tuánjié	团结	团结就是力量。
2005	3	tuántǐ	团体	他试著统一不同的团体。
2006	3	tuīdòng	推动	他推动门走了进去。
2007	3	tuīguǎng	推广	他们在推广新产品。
2008	3	tuījìn	推进	当今世界需推进其食物生产。
2009	3	tuīkāi	推开	汤姆试着把门推开。
2010	3	tuì	退	后退！
2011	3	tuìchū	退出	我退出。
2012	3	tuìxiū	退休	我退休了。
2013	3	wàijiāo	外交	外交官有多种特权。
2014	3	wàimiàn	外面	你去外面吗？
2015	3	wàiwén	外文	学外文很无聊。
2016	3	wánměi	完美	完美！
2017	3	wánshàn	完善	需要完善这个系统。
2018	3	wánzhěng	完整	买完整版
2019	3	wánjù	玩具	我的玩具坏了。
2020	3	wǎngwǎng	往往	他开会往往会迟到。
2021	3	wēihài	危害	不良书籍会对你产生危害。
2022	3	wēixiǎn	危险	危险！
2023	3	wéi	为	为何？
2024	3	wéi	为	为何？
2025	3	wéi	围	我想学围棋。
2026	3	wěidà	伟大	Getter Jaani 多么伟大啊!
2027	3	wèishēng	卫生	卫生间在哪里？
2028	3	wèishēngjiān	卫生间	卫生间在哪里？
2029	3	wèile	为了	为了你的健康!
2030	3	wēnnuǎn	温暖	我会给你温暖。
2031	3	wénhuà	文化	文化世代相传。
2032	3	wénjiàn	文件	我签了文件。
2033	3	wénmíng	文明	文明用语。
2034	3	wénxué	文学	文学是美丽的。
2035	3	wénzhāng	文章	你看文章了没？
2036	3	wénzì	文字	这是什么文字？
2037	3	wòshǒu	握手	和我握手。
2038	3	wūzi	屋子	你有屋子吗？
2039	3	wǔqì	武器	将武器放下。
2040	3	wǔshù	武术	他从小学习武术。
2041	3	wǔtái	舞台	舞台上撒了花瓣。
2042	3	xībù	西部	我来自一座位于中西部的小城。
2043	3	xīwàng	希望	我希望如此。
2044	3	xì	系	没关系！
2045	3	xiàlái	下来	停下来！
2046	3	xiàmiàn	下面	饼干在桌子下面。
2047	3	xiàqù	下去	还有两站下去。
2048	3	xiānjìn	先进	美国的太空科技十分先进。
2049	3	xiǎnde	显得	他病了，所以脸色显得苍白。
2050	3	xiǎnrán	显然	显然的，你错了。
2051	3	xiǎnshì	显示	错误是如何显示出来的？
2052	3	xiànchǎng	现场	现场有10名警员。
2053	3	xiàndài	现代	他学习现代文学。
2054	3	xiànjīn	现金	我想付现金。
2055	3	xiànshí	现实	现实点！
2056	3	xiànxiàng	现象	这只是表面现象。
2057	3	xiàn	线	我在线。
2058	3	xiāngbǐ	相比	跟他相比，她嘈杂。
2059	3	xiāngdāng	相当	他相当帅。
2060	3	xiāngguān	相关	评论要与主题相关。
2061	3	xiānghù	相互	我们的爱是相互的。
2062	3	xiāngsì	相似	我们很相似。
2063	3	xiāng	香	菊花很香。
2064	3	xiāngjiāo	香蕉	香蕉很好吃。
2065	3	xiāofèi	消费	在日本生活消费很高。
2066	3	xiāoshī	消失	雪消失了。
2067	3	xiāoxi	消息	那是好消息吗？
2068	3	xiàoguǒ	效果	效果不错。
2069	3	xiězuò	写作	没写作业。
2070	3	xiě	血	我贫血。
2071	3	xīn	心	当心！
2072	3	xìn	信	我信神。
2073	3	xìnfēng	信封	他打开了信封。
2074	3	xìnrèn	信任	我信任他。
2075	3	xíngli	行李	你的行李多重？
2076	3	xíngchéng	形成	宇宙是怎样形成的？
2077	3	xíngshì	形式	交流有多种形式。
2078	3	xíngxiàng	形象	他的形象全毁了。
2079	3	xíngzhuàng	形状	那片云是鱼的形状。
2080	3	xìngfú	幸福	你幸福吗？
2081	3	xìngyùn	幸运	我们多幸运啊！
2082	3	xìng(jījíxìng)	性（积极性）	学生的学习积极性很高。
2083	3	xìngbié	性别	我是跨性别
2084	3	xìnggé	性格	他的性格很消极。
2085	3	xiū	修	修面吗？
2086	3	xiūgǎi	修改	谢谢你帮我修改
2087	3	xūqiú	需求	价格反映著需求。
2088	3	xūyào	需要	我需要钱
2089	3	xuānbù	宣布	他宣布与她订婚。
2090	3	xuānchuán	宣传	宣传由我来负责。
2091	3	xuǎnshǒu	选手	游泳选手们冻僵了。
2092	3	xuéfèi	学费	我工作是为了攒大学学费。
2093	3	xùnliàn	训练	会有训练。
2094	3	yā	压	你怎么减压？
2095	3	yālì	压力	压力很巨大。
2096	3	yān	烟	请抽烟!
2097	3	yǎnqián	眼前	元旦就在眼前。
2098	3	yǎn	演	你演奏乐器吗？
2099	3	yǎnchàng	演唱	他的演唱会很棒。
2100	3	yǎnchànghuì	演唱会	他的演唱会很棒。
2101	3	yǎnchū	演出	演出结束了。
2102	3	yǎnyuán	演员	他们是演员。
2103	3	yáng	羊	羊吃草。
2104	3	yángguāng	阳光	你是我的阳光。
2105	3	yàoshi	要是	要是我说“不”呢？
2106	3	yījià	衣架	我需要几个衣架。
2107	3	yīqiè	一切	一切顺利。
2108	3	yǐ	已	我已婚。
2109	3	yǐlái	以来	她可以来。
2110	3	yīfāngmiàn	一方面	一方面我要工作，另一方面要学习。
2111	3	yìshù	艺术	我喜欢艺术。
2112	3	yìwài	意外	这只是场意外!
2113	3	yìyì	意义	这毫无意义。
2114	3	yīncǐ	因此	因此他很生气。
2115	3	yín	银	银行在哪里？
2116	3	yínpái	银牌	他在比赛中获得了银牌。
2117	3	yìnxiàng	印象	那留下了印象。
2118	3	yīngdāng	应当	应当多学东西。
2119	3	yíngjiē	迎接	你要准备好迎接未来。
2120	3	yíngyǎng	营养	她很关心孩子的营养问题。
2121	3	yíng	赢	你赢！
2122	3	yǐngshì	影视	他喜欢研究影视作品。
2123	3	yìngyòng	应用	有它的应用吗？
2124	3	yōudiǎn	优点	她不自豪她所有的优点。
2125	3	yōushì	优势	这种科技的优势是什么？
2126	3	yóu	由	由我来做.
2127	3	yóuyú	由于	由于下雨，野餐取消了。
2128	3	yóujiàn	邮件	小心恶意邮件。
2129	3	yóupiào	邮票	我收集邮票。
2130	3	yóuxiāng	邮箱	邮箱在哪里？
2131	3	yóu	游	Tom游泳。
2132	3	yóuxì	游戏	我打游戏。
2133	3	yóuyǒng	游泳	Tom游泳。
2134	3	yǒudeshì	有的是	所有的花都是纸做的。
2135	3	yǒulì	有利	这对他有利。
2136	3	yǒuxiào	有效	这张票三日有效。
2137	3	yùbào	预报	天气预报
2138	3	yùfáng	预防	预防胜于治疗。
2139	3	yùjì	预计	飞机预计几点到？
2140	3	yùxí	预习	我今天晚上要预习明天的课文。
2141	3	yuán (fúwùyuán)	员（服务员）	招聘服务员。
2142	3	yuángōng	员工	他们不是公司员工吗？
2143	3	yuànwàng	愿望	他的愿望最终实现了。
2144	3	yuē	约	大约。
2145	3	yuèduì	乐队	我的乐队名叫红热。
2146	3	yùnshū	运输	石油被油船运输。
2147	3	zázhì	杂志	旧杂志卖完了。
2148	3	zǎoyǐ	早已	这种方法早已过时了。
2149	3	zào	造	桥在建造中。
2150	3	zàochéng	造成	台风造成了河水泛滥。
2151	3	zérèn	责任	他承担责任。
2152	3	zēngjiā	增加	我增加了体重。
2153	3	zēngzhǎng	增长	人口正在增长。
2154	3	zhǎnkāi	展开	他展开了地图。
2155	3	zhāng	张	张大嘴。
2156	3	zhào	照	拍照。
2157	3	zhě (zhìyuànzhě)	者（志愿者）	婴儿被志愿者们照顾着。
2158	3	zhēnshí	真实	没有真实的幻觉。
2159	3	zhēng	争	分秒必争。
2160	3	zhēngqǔ	争取	我们要争取更好的成绩。
2161	3	zhěng	整	买完整版
2162	3	zhěnggè	整个	我哭了整个晚上。
2163	3	zhěnglǐ	整理	都整理好了。
2164	3	zhěngqí	整齐	她的字体很整齐.
2165	3	zhěngtǐ	整体	从整体看，计划似乎很好。
2166	3	zhěngtiān	整天	他忙了一整天。
2167	3	zhěngzhěng	整整	她哭了整整一晚。
2168	3	zhèng	正	正确！
2169	3	zhèngshì	正式	这个典礼有多正式?
2170	3	zhèng	证	你保证？
2171	3	zhèngjiàn	证件	我的证件丢了。
2172	3	zhèngjù	证据	我需要证据。
2173	3	zhèngmíng	证明	你能证明吗？
2174	3	zhī	支	我支持你。
2175	3	zhīchí	支持	我支持你。
2176	3	zhīfù	支付	我想用现金支付。
2177	3	zhī	只	几只苹果？
2178	3	zhí	直	直走。
2179	3	zhíbō	直播	现在开始这场足球赛的直播。
2180	3	zhídào	直到	直到下周。
2181	3	zhí	值	今天谁值班？
2182	3	zhídé	值得	真的值得吗？
2183	3	zhígōng	职工	我得找一份兼职工作。
2184	3	zhíyè	职业	您的职业是什么？
2185	3	zhǐhǎo	只好	只好服从他了。
2186	3	zhǐshì	只是	他只是哭。
2187	3	zhǐyǒu	只有	只有人会笑。
2188	3	zhǐ	指	你是指谁？
2189	3	zhǐchū	指出	老师指出了你的错误。
